"gene","drug","regulatory.approval","indication","interaction.score"
"FLT3","DOXORUBICIN HYDROCHLORIDE","Approved","antineoplastic agent",0.0043216190317444
"FLT3","AG 1295","Not Approved","",0.21608095158722
"FLT3","TOZASERTIB","Not Approved","antineoplastic agent",0.00444001955316206
"FLT3","DOVITINIB","Not Approved","antineoplastic agent",0.0128364921734982
"FLT3","SEMAXANIB","Not Approved","",0.0762638652660777
"FLT3","PALBOCICLIB","Approved","",0.0198441690233161
"FLT3","FORETINIB","Not Approved","antineoplastic agent",0.0511770674811837
"FLT3","CHEMBL:CHEMBL535331","Not Approved","",0.0360134919312034
"FLT3","LINIFANIB","Not Approved","antineoplastic agent",0.0283606248958226
"FLT3","ASTX029","Not Approved","",0.162060713690415
"FLT3","GSK-269962A","Not Approved","",0.00736639607683705
"FLT3","MITOXANTRONE","Approved","antineoplastic agent",0.0147327921536741
"GNG7","AZD4877","Not Approved","",26.2538356178472
"CXCR1","LADARIXIN","Not Approved","",3.75054794540675
"CXCR1","NAVARIXIN","Not Approved","for treatment of chronic obstructive pulmonary disorder (COPD)",3.0004383563254
"CXCR1","REPARIXIN","Not Approved","",5.00073059387567
"CXCR1","CANOCTAKIN","Not Approved","immunosuppressant,antiinflammatory agent",3.75054794540675
"CXCR1","IBUPROFEN, SODIUM SALT","Approved","NSAID",0.192335792072141
"CXCR1","SX-682","Not Approved","",3.75054794540675
"CXCR1","NAVARIXIN","Not Approved","",3.75054794540675
"ITGA11","RECOMBINANT INTERFERON","Not Approved","",2.69270108900997
"TNFSF10","RECOMBINANT ADENOVIRUS 5 ENCODING TUMOR NECROSIS FACTOR-RELATED APOPTOSIS-INDUCING LIGAND","Not Approved","",17.5025570785648
"TNFSF10","TRICHOSTATIN A","Not Approved","",1.75025570785648
"TNFSF10","SODIUM BUTYRATE","Not Approved","",2.50036529693783
"LIF","BUPIVACAINE","Approved","neuralgia,analgesic,local anestethic,Local,Anesthetics",0.325124899292226
"LIF","DAIDZEIN","Not Approved","",0.290901225682518
"LIF","DECITABINE","Approved","antineoplastic agent",0.221084931518714
"LIF","CLOMIPHENE CITRATE","Approved","",1.38178082199196
"LIF","MIFEPRISTONE","Approved","antidepressant,antipsychotic,for lowering intraocular pressure,opthalmological agent",0.197397260284566
"LIF","RECOMBINANT INTERLEUKIN-1","Not Approved","antineoplastic agent",0.307062404887102
"LIF","ANTISENSE OLIGONUCLEOTIDES","Not Approved","",0.167488584483874
"LIF","HUMAN CHORIONIC GONADOTROPIN","Approved","",0.436351838523777
"LIF","SIMVASTATIN","Approved","antidyslipidaemic agent,anticholesterolaemic agent,antihypertensive agent",0.110542465759357
"LIF","CISPLATIN","Approved","",0.0571771374617363
"LIF","ESTRADIOL VALERATE","Approved","for treatment of menopausal symptoms,contraceptive,treatment for menopause,hormone replacement",0.117598367829103
"LIF","AZACITIDINE","Approved","antineoplastic agent",0.138178082199196
"LIF","THROMBIN","Approved","topical tissue sealant,for treatment of hemophilia B,coagulant",0.230296803665327
"LIF","CAPSAICIN","Approved","analgesic",0.325124899292226
"LIF","PACLITAXEL","Approved","for treatment of peripheral arterial disease (PAD),DMARD,antiinflammatory agent,antineoplastic agent",0.0511770674811837
"LIF","THERAPEUTIC HORMONE","Not Approved","",0.125616438362906
"LIF","TRETINOIN","Approved","for treatment of acne",0.0607376185490972
"LIF","DEXAMETHASONE","Approved","for treatment of Meniere's disease,glucocorticoid,antiinflammatory agent",0.0642688754414865
"LIF","IL-13","Not Approved","",1.38178082199196
"STAT4","DNA METHYLTRANSFERASE INHIBITOR","Not Approved","",17.5025570785648
"STAT4","LISOFYLLINE","Not Approved","antidiabetic",4.37563926964121
"STAT4","ALDESLEUKIN","Approved","antineoplastic agent",0.875127853928242
"STAT4","IL-12","Not Approved","",15.5578285142798
"STAT4","USTEKINUMAB","Approved","DMARD,antiinflammatory agent,Antipsoriatic Agents",0.875127853928242
"STAT4","INTERLEUKIN-12","Not Approved","",17.5025570785648
"TNFSF12","RO-5458640","Not Approved","",78.7615068535417
"TNFSF12","BIIB-023","Not Approved","",26.2538356178472
"IL15RA","IL-15","Not Approved","",13.1269178089236
"IL15RA","IL-2/9/15 GAMMA CHAIN RECEPTOR INHIBITOR BNZ-1","Not Approved","",3.28172945223091
"IL15RA","ALT-803","Not Approved","",13.1269178089236
"IL15RA","RECOMBINANT HUMAN INTERLEUKIN-15","Not Approved","",4.37563926964121
"PDGFD","SUNITINIB","Approved","antineoplastic agent",0.535792563629536
"PDGFD","CR002","Not Approved","for treatment of IgA nephropathy",26.2538356178472
"TNFRSF8","BRENTUXIMAB VEDOTIN","Approved","antineoplastic agent",1.27622812031202
"TNFRSF8","SGN-30","Not Approved","",6.56345890446181
"TNFRSF8","ANTI-CD30 MONOCLONAL ANTIBODY MDX-1401","Not Approved","antineoplastic agent",3.28172945223091
"TNFRSF8","BRENTUXIMAB","Not Approved","",3.28172945223091
"TNFRSF8","IRATUMUMAB","Not Approved","antineoplastic agent",9.84518835669272
"TNFRSF8","XMAB-2513","Not Approved","",3.28172945223091
"TNFRSF8","AUTOLOGOUS CD30CAR-CD28-CD3ZETA-EXPRESSING T-LYMPHOCYTES","Not Approved","",3.28172945223091
"TNFRSF8","ANTI-CD30 CAR T CELLS PREPARATION","Not Approved","",3.28172945223091
"TNFRSF8","AUTOLOGOUS CCR4-CD30CAR-CD28-CD3ZETA-EXPRESSING T-LYMPHOCYTES","Not Approved","",1.64086472611545
"TNFRSF8","DACTINOMYCIN","Approved","",0.187527397270337
"TNFRSF8","FLUTICASONE","Approved","glucocorticoid,antiinflammatory agent,for treatment of symptomatic exophthalmos associated with thyroid-related eye disease,bronchodilator",0.34544520549799
"TNFRSF8","AFM13","Not Approved","antineoplastic agent",1.0939098174103
"TNFRSF8","TAFASITAMAB","Approved","antineoplastic agent",1.0939098174103
"TNFRSF8","RECOMBINANT CHEMOKINE","Not Approved","",0.546954908705151
"TNFRSF8","VITAMIN A","Approved","",0.243091070535623
"TNFRSF8","HEFI-1","Not Approved","",3.28172945223091
"LAMB2","OCRIPLASMIN","Approved","",1.38178082199196
"COMP","BC11-38","Not Approved","",26.2538356178472
"COMP","TADALAFIL","Approved","for treatment of erectile dysfunction",6.56345890446181
"GNB3","FUROSEMIDE","Approved","Antihypertensive Agents; Diuretics",0.486182141071245
"GNB3","HYDROCHLOROTHIAZIDE","Approved","antihypertensive agent",0.190245185636574
"GNB3","DIURETIC","Not Approved","",1.0939098174103
"GNB3","TELMISARTAN","Approved","antihypertensive agent",0.795570776298402
"GNB3","TORSEMIDE","Approved","Antihypertensive Agents; Diuretics",0.729273211606868
"GNB3","OLANZAPINE","Approved","for treatment of bipolar disorder,antidepressant,antipsychotic agent",0.115148401832663
"GNB3","NORTRIPTYLINE","Approved","antidepressant,antiasthmatic agent",0.273477454352575
"GNB3","HYDRALAZINE / ISOSORBIDE DINITRATE","Not Approved","",4.37563926964121
"GNB3","BUMETANIDE","Approved","Antihypertensive Agents; Diuretics",0.486182141071245
"GNB3","SILDENAFIL","Approved","antihypertensive agent,for treatment of erectile dysfucntion,for treatment of erectile dysfunction",0.795570776298402
"GNB3","SUMATRIPTAN","Approved","antimigraine agent",0.380490371273148
"GNB3","SIBUTRAMINE","Not Approved","appetite suppressant",0.972364282142491
"GH1","SOMAVARATAN","Not Approved","",8.75127853928242
"GH1","ALBUSOMATROPIN","Not Approved","hormone replacement",4.37563926964121
"GH1","ACP-001","Not Approved","hormone replacement",4.37563926964121
"GH1","DOCOSANOL","Approved","",1.0939098174103
"GH1","SEVIRUMAB","Not Approved","",8.75127853928242
"GH1","SOMATROGON","Not Approved","hormone replacement",5.83418569285494
"EFNA2","L779450","Not Approved","",1.00976290837874
"EFNA2","CHIR-265","Not Approved","antineoplastic agent",0.403905163351496
"EFNA2","LY3009120","Not Approved","",0.224391757417498
"EFNA2","SORAFENIB","Approved","antineoplastic agent",0.0177151387434867
"EFNA2","TAK-632","Not Approved","",0.224391757417498
"EFNA2","VEMURAFENIB","Approved","antineoplastic agent",0.0560979393543745
"EFNA2","CCT196969","Not Approved","",0.336587636126247
"EFNA2","DABRAFENIB","Approved","antineoplastic agent",0.0747972524724993
"EFNA2","REGORAFENIB","Approved","antineoplastic agent",0.061197752022954
"EFNA2","GSK329","Not Approved","",1.00976290837874
"EFNA2","COMPOUND 2 [PMID: 26061392]","Not Approved","",2.01952581675748
"EFNA2","TOVORAFENIB","Not Approved","",0.403905163351496
"EFNA2","AZ628","Not Approved","",0.50488145418937
"EFNA2","CCT241161","Not Approved","",0.336587636126247
"EFNA2","AGERAFENIB","Not Approved","",0.403905163351496
"EFNA2","GDC-0879","Not Approved","",0.403905163351496
"EFNA2","LUT014","Not Approved","",2.01952581675748
"EFNA2","PLIXORAFENIB","Not Approved","",1.00976290837874
"EFNA2","BELVARAFENIB","Not Approved","",0.673175272252494
"EFNA2","TINLORAFENIB","Not Approved","",0.673175272252494
"EFNA2","NAPORAFENIB","Not Approved","",0.252440727094685
"EFNA2","SZM594","Not Approved","",0.673175272252494
"EFNA2","SB590885","Not Approved","",0.673175272252494
"EFNA2","EXARAFENIB","Not Approved","",0.673175272252494
"EFNA2","LIFIRAFENIB","Not Approved","",0.673175272252494
"EFNA2","PLX-4720","Not Approved","",0.201952581675748
"TGFB2","GEMOGENOVATUCEL-T","Not Approved","",3.75054794540675
"TGFB2","LERDELIMUMAB","Not Approved","for treatment of glaucoma,opthalmological agent",15.002191781627
"TGFB2","BELAGENPUMATUCEL-L","Not Approved","antineoplastic agent",15.002191781627
"TGFB2","FRESOLIMUMAB","Not Approved","",2.50036529693783
"TGFB2","BINTRAFUSP ALFA","Not Approved","",1.5002191781627
"TGFB2","TRABEDERSEN","Not Approved","antineoplastic agent",7.5010958908135
"TGFB2","LUSPATERCEPT-AAMT","Approved","",1.87527397270337
"ITGA5","ATN-161","Not Approved","",1.64086472611545
"ITGA5","VOLOCIXIMAB","Not Approved","antineoplastic agent",4.37563926964121
"ITGA5","PF-04605412","Not Approved","",6.56345890446181
"ITGA5","INTEGRIN RECEPTOR ANTAGONIST GLPG0187","Not Approved","antineoplastic agent",1.0939098174103
"ITGA5","CILENGITIDE","Not Approved","antineoplastic agent",1.31269178089236
"ITGA5","ETARACIZUMAB","Not Approved","",1.64086472611545
"ITGA5","M-CSF","Not Approved","",3.28172945223091
"ITGA5","DIMETHYL SULFOXIDE","Approved","",0.820432363057726
"VWF","CAPLACIZUMAB-YHDP","Approved","antithrombotic",8.29068493195176
"VWF","PHENYLEPHRINE","Approved","for treatment of incontinence",0.34544520549799
"VWF","VONICOG ALFA","Approved","",2.76356164398392
"VWF","TNP-470","Not Approved","",2.76356164398392
"VWF","RIBAVIRIN","Approved","",0.145450612841259
"VWF","HEPARIN","Approved","for treatment of cystic fibrosis,for treatment of pelvic pain of bladder origin and interstitital cystitis,antithrombotic,anticoagulant",0.172722602748995
"VWF","PREDNISONE","Approved","corticosteroid,antiinflammatory agent",0.128537750882973
"VWF","PENTOXIFYLLINE","Approved","for treatment of amyotrophic lateral sclerosis (ALS)",0.157917808227653
"VWF","STREPTOZOCIN","Approved","",0.180232281129386
"VWF","EGAPTIVON PEGOL","Not Approved","antithrombotic",5.52712328796784
"VWF","THALIDOMIDE","Approved","antineoplastic agent",0.149381710485617
"VWF","VITAMIN B6","Approved","",0.921187214661307
"VWF","ACETYLCYSTEINE","Approved","",0.368474885864523
"VWF","MITOMYCIN","Approved","",0.230296803665327
"VWF","METHYLENE BLUE ANHYDROUS","Approved","",0.290901225682518
"VWF","TYROSINE KINASE INHIBITOR","Not Approved","",0.21258166492184
"VWF","VON WILLEBRAND FACTOR","Approved","for treatment of hemophilia A,coagulant",0.69089041099598
"VWF","VINCRISTINE","Approved","antineoplastic agent",0.0682360899749116
"VWF","WARFARIN","Approved","Anticoagulants",0.167488584483874
"IL17F","M-1095","Not Approved","",2.50036529693783
"IL17F","USTEKINUMAB","Approved","DMARD,antiinflammatory agent,Antipsoriatic Agents",0.75010958908135
"IL17F","BIMEKIZUMAB","Approved","",7.5010958908135
"IL17F","ALUM, POTASSIUM","Approved","",3.75054794540675
"IL17F","RECOMBINANT INTERLEUKIN-17","Not Approved","",5.00073059387567
"IL17F","TNF-ALPHA","Not Approved","",0.937636986351688
"IL17F","IL-6","Not Approved","",0.789589041138263
"IL17C","VIDOFLUDIMUS","Not Approved","DMARD,antiinflammatory agent",10.5015342471389
"IFNG","MELPHALAN","Approved","",0.178597521209845
"IFNG","EMAPALUMAB-LZSG","Approved","",0.468818493175844
"IFNG","THERAPEUTIC AUTOLOGOUS LYMPHOCYTES","Not Approved","",3.75054794540675
"IFNG","BLEOMYCIN","Approved","antineoplastic agent",0.234409246587922
"IFNG","GANCICLOVIR","Approved","",0.468818493175844
"IFNG","RITUXIMAB","Approved","antineoplastic agent",0.0833455098979278
"IFNG","AMITRIPTYLINE HYDROCHLORIDE","Approved","analgesic",0.0833455098979278
"IFNG","PEFLOXACIN","Approved","",0.937636986351688
"IFNG","IBUPROFEN, SODIUM SALT","Approved","NSAID",0.0961678960360705
"IFNG","FONTOLIZUMAB","Not Approved","antipsoriatic,for treatment of chron's disease,antiinflammatory agent",3.75054794540675
"IFNG","AMG-811","Not Approved","",1.87527397270337
"IFNG","INTERFERON ALFA-2B","Approved","Antineoplastic Agents; Immunomodulatory Agents,for treatment of hepatitis B and C,for treatment of hepatitis,for treatment of hepatitis C",0.401844422722152
"IFNG","METHYLPREDNISOLONE","Approved","Anti-Inflammatory Agents; Glucocorticoids",0.208363774744819
"IFNG","EDRECOLOMAB","Not Approved","",1.25018264846892
"IFNG","MELATONIN","Approved","Hypnotics and Sedatives",0.129329239496784
"IFNG","DOXIFLURIDINE","Not Approved","",0.937636986351688
"IFNG","URSODIOL","Approved","for prevention of recurrence of colorectal polyps",0.234409246587922
"IFNG","THROMBIN","Approved","topical tissue sealant,for treatment of hemophilia B,coagulant",0.156272831058615
"IFNG","RECOMBINANT INTERLEUKIN-1-BETA","Not Approved","",1.87527397270337
"IFNG","PREDNISONE","Approved","corticosteroid,antiinflammatory agent",0.0872220452420174
"IFNG","THEOPHYLLINE","Approved","bronchodilator",0.138909183163213
"IFNG","AMIKACIN","Approved","",0.535792563629536
"IFNG","SURAMIN","Not Approved","",0.0986986301422829
"IFNG","THERAPEUTIC GLUCOCORTICOID","Not Approved","",0.110310233688434
"IFNG","CISPLATIN","Approved","",0.0258658478993569
"IFNG","CYCLOPHOSPHAMIDE ANHYDROUS","Approved","",0.0457383895781311
"IFNG","TRETINOIN","Approved","for treatment of acne",0.0412148125868874
"IFNG","FUMARIC ACID","Approved","",1.87527397270337
"PRL","PROTEIN SYNTHESIS INHIBITOR","Not Approved","",0.121545535267811
"PRL","ZIDOVUDINE","Approved","",0.054020237896805
"PRL","NORETHINDRONE","Approved","contraceptive,Synthetic,Oral,Contraceptives",0.145854642321374
"PRL","RALOXIFENE HYDROCHLORIDE","Approved","Hormone Replacement Agents",0.0291709284642747
"PRL","BUPROPION HYDROCHLORIDE","Approved","smoking-cessation agent,appetite suppressant,antidepressant",0.0857968484243374
"PRL","PHENOBARBITAL","Approved","Anticonvulsants; Hypnotics and Sedatives",0.0383828006108878
"PRL","PILOCARPINE HYDROCHLORIDE","Approved","for treatment of incontinence",0.0767656012217756
"PRL","PROTEIN KINASE C INHIBITOR","Not Approved","",0.243091070535623
"PRL","ANTISERUM","Not Approved","",0.0416727549489639
"PRL","ESTRONE SULFATE","Not Approved","",0.486182141071245
"PRL","ANTIDEPRESSANT AGENT","Not Approved","",0.0280489696771872
"PRL","ANTIVIRAL AGENT","Not Approved","",0.162060713690415
"PRL","PROGESTERONE ANTAGONIST","Not Approved","",1.45854642321374
"PRL","ESTRADIOL 3-BENZOATE","Approved","",0.145854642321374
"PRL","METHYLPHENIDATE HYDROCHLORIDE","Approved","for treatment of ADHD",0.0475612964091436
"PRL","TRETINOIN","Approved","for treatment of acne",0.0160279826726784
"PRL","ALPHA-ADRENERGIC ANTAGONIST","Not Approved","",0.729273211606868
"PRL","BUPROPION HYDROCHLORIDE","Not Approved","",1.45854642321374
"PRL","DEXAMETHASONE ACETATE","Approved","",0.729273211606868
"PRL","CISPLATIN","Approved","",0.0100589408497499
"PRL","ANTIPSYCHOTIC AGENT","Not Approved","",0.486182141071245
"PRL","PREGNANT MARE SERUM GONADOTROPIN","Not Approved","",0.132595129383067
"PRL","GONADOTROPIN-RELEASING HORMONE ANALOG","Not Approved","",0.729273211606868
"PRL","DICLOFENAC SODIUM","Approved","for treatment of glaucoma,analgesic,NSAID",0.0428984242121687
"PRL","ALTEPLASE","Approved","Thrombolytic agent",0.0729273211606868
"PRL","CLOMIPHENE","Approved","for treatment of testosterone deficiency",0.364636605803434
"PRL","ORAL CONTRACEPTIVE","Not Approved","",0.1988926940746
"PRL","CLONIDINE HYDROCHLORIDE","Approved","antimucositic,for treatment of ADHD,for treatment of diabetic neuropathy",0.112195878708749
"PRL","ANTINEOPLASTIC AGENT","Not Approved","",0.10418188737241
"PRL","BETA-ADRENERGIC ANTAGONIST","Not Approved","",0.291709284642747
"PRL","NALOXONE HYDROCHLORIDE","Approved","for treatment of opioid addiction,analgesic",0.0857968484243374
"PRL","ALPHA-ADRENERGIC AGONIST","Not Approved","",0.364636605803434
"PRL","PHENOTHIAZINE","Not Approved","",0.0911591514508585
"PRL","HYPOXIS HEMEROCALLIDEA ROOT EXTRACT","Approved","",0.729273211606868
"PRL","CALCIUM CHANNEL BLOCKER","Not Approved","",0.243091070535623
"PRL","CALCIUM GLUCONATE","Approved","",0.364636605803434
"PRL","ISOSORBIDE DINITRATE","Approved","antihypertensive agent",0.132595129383067
"PRL","BETAMETHASONE","Approved","glucocorticoid,antiinflammatory agent",0.145854642321374
"PRL","CYPROHEPTADINE HYDROCHLORIDE","Approved","Anti-Allergic Agents; Appetite Stimulant",0.121545535267811
"PRL","MELATONIN","Approved","Hypnotics and Sedatives",0.0502947042487495
"PRL","ECHINACEA PREPARATION","Approved","",0.364636605803434
"PRL","MONOAMINE OXIDASE INHIBITOR","Not Approved","",0.0502947042487495
"PRL","ETHINYL ESTRADIOL","Approved","contraceptive",0.0729273211606868
"PRL","AMITRIPTYLINE HYDROCHLORIDE","Approved","analgesic",0.0486182141071245
"PRL","FREUND'S ADJUVANT","Not Approved","",0.121545535267811
"PRL","CARBAMAZEPINE","Approved","for treatment of bipolar disorder",0.0446493803024613
"PRL","PROPYLTHIOURACIL","Approved","Antithyroid Agents",0.0729273211606868
"PRL","TEMOZOLOMIDE","Approved","",0.0729273211606868
"PRL","GENISTEIN","Approved","",0.0251473521243748
"PRL","BUSPIRONE","Approved","Anti-anxiety Agents",0.208363774744819
"PRL","EFLORNITHINE","Approved","for treatment of unwanted facial hair in women",0.132595129383067
"PRL","ASCORBIC ACID","Approved","",0.0560979393543745
"PRL","FLUOXYMESTERONE","Approved","Anabolic Agents; Antineoplastic Agents",0.364636605803434
"PRL","GOSSYPOL","Not Approved","",0.0607727676339057
"PRL","FLURAZEPAM","Approved","Hypnotics and Sedatives",0.0694545915816065
"PRL","RECOMBINANT FAS LIGAND","Not Approved","",0.364636605803434
"PRL","MANNITOL","Approved","",0.243091070535623
"PRL","CLOZAPINE","Approved","Antipsychotic Agents",0.0150365610640591
"PRL","TYRPHOSTIN A25","Not Approved","",0.729273211606868
"PRL","SELENIUM","Approved","",0.0857968484243374
"PRL","PHOSPHODIESTERASE INHIBITOR","Not Approved","",0.364636605803434
"PRL","UBENIMEX","Not Approved","",0.208363774744819
"PRL","BACITRACIN","Approved","",0.486182141071245
"PRL","NICARDIPINE","Approved","Anti-Arrhythmia Agents; Antihypertensive Agents",0.0911591514508585
"PRL","RECOMBINANT VASCULAR ENDOTHELIAL GROWTH FACTOR","Not Approved","",0.10418188737241
"PRL","SELECTIVE ESTROGEN RECEPTOR MODULATOR","Not Approved","",0.162060713690415
"PRL","LOVASTATIN","Approved","anticholesterolaemic agent",0.0373986262362496
"PRL","NILUTAMIDE","Approved","Antineoplastic Agents",0.145854642321374
"PRL","BENZNIDAZOLE","Approved","",0.729273211606868
"PRL","TESTOLACTONE","Approved","Hormonal,Antineoplastic Agents",0.364636605803434
"PRL","PROMETHAZINE HYDROCHLORIDE","Approved","Hypnotics and Sedatives; Anti-anxiety agents; Anti-allergic Agents",0.0662975646915335
"PRL","SN-1,2-DIDECANOYLGLYCEROL","Not Approved","",0.729273211606868
"CCL4","CLODRONIC ACID","Approved","antineoplastic agent",3.18228310519361
"CCL4","CYCLOSPORINE","Approved","immunosuppressant,opthalmological agent",0.402357633989996
"CCL4","EPOETIN ALFA","Approved","for treatment of anemia,Antianemic Agents,for treatment of stroke,erythropoietic agent",1.02956218109205
