ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count
GO:0033085,negative regulation of T cell differentiation in thymus,1/360,10/18888,0.1,5.246666667,1.872356971,0.175091899,0.596958772,0.551360588,6469,1
GO:0034163,regulation of toll-like receptor 9 signaling pathway,1/360,10/18888,0.1,5.246666667,1.872356971,0.175091899,0.596958772,0.551360588,338382,1
GO:0034356,NAD biosynthesis via nicotinamide riboside salvage pathway,1/360,10/18888,0.1,5.246666667,1.872356971,0.175091899,0.596958772,0.551360588,4837,1
GO:0035768,endothelial cell chemotaxis to fibroblast growth factor,1/360,10/18888,0.1,5.246666667,1.872356971,0.175091899,0.596958772,0.551360588,8817,1
GO:0038130,ERBB4 signaling pathway,1/360,10/18888,0.1,5.246666667,1.872356971,0.175091899,0.596958772,0.551360588,145957,1
GO:0042368,vitamin D biosynthetic process,1/360,10/18888,0.1,5.246666667,1.872356971,0.175091899,0.596958772,0.551360588,6615,1
GO:0042711,maternal behavior,1/360,10/18888,0.1,5.246666667,1.872356971,0.175091899,0.596958772,0.551360588,552,1
GO:0044598,doxorubicin metabolic process,1/360,10/18888,0.1,5.246666667,1.872356971,0.175091899,0.596958772,0.551360588,8644,1
GO:0044650,adhesion of symbiont to host cell,1/360,10/18888,0.1,5.246666667,1.872356971,0.175091899,0.596958772,0.551360588,5819,1
GO:0046085,adenosine metabolic process,1/360,10/18888,0.1,5.246666667,1.872356971,0.175091899,0.596958772,0.551360588,55,1
GO:0048672,positive regulation of collateral sprouting,1/360,10/18888,0.1,5.246666667,1.872356971,0.175091899,0.596958772,0.551360588,627,1
GO:0048703,embryonic viscerocranium morphogenesis,1/360,10/18888,0.1,5.246666667,1.872356971,0.175091899,0.596958772,0.551360588,3340,1
GO:0051238,sequestering of metal ion,1/360,10/18888,0.1,5.246666667,1.872356971,0.175091899,0.596958772,0.551360588,6280,1
GO:0051643,endoplasmic reticulum localization,1/360,10/18888,0.1,5.246666667,1.872356971,0.175091899,0.596958772,0.551360588,84327,1
GO:0051933,amino acid neurotransmitter reuptake,1/360,10/18888,0.1,5.246666667,1.872356971,0.175091899,0.596958772,0.551360588,8864,1
GO:0060054,positive regulation of epithelial cell proliferation involved in wound healing,1/360,10/18888,0.1,5.246666667,1.872356971,0.175091899,0.596958772,0.551360588,8324,1
GO:0060502,epithelial cell proliferation involved in lung morphogenesis,1/360,10/18888,0.1,5.246666667,1.872356971,0.175091899,0.596958772,0.551360588,2252,1
GO:0060536,cartilage morphogenesis,1/360,10/18888,0.1,5.246666667,1.872356971,0.175091899,0.596958772,0.551360588,6615,1
GO:0060768,regulation of epithelial cell proliferation involved in prostate gland development,1/360,10/18888,0.1,5.246666667,1.872356971,0.175091899,0.596958772,0.551360588,6469,1
GO:0070344,regulation of fat cell proliferation,1/360,10/18888,0.1,5.246666667,1.872356971,0.175091899,0.596958772,0.551360588,8864,1
GO:0070391,response to lipoteichoic acid,1/360,10/18888,0.1,5.246666667,1.872356971,0.175091899,0.596958772,0.551360588,7099,1
GO:0070562,regulation of vitamin D receptor signaling pathway,1/360,10/18888,0.1,5.246666667,1.872356971,0.175091899,0.596958772,0.551360588,4330,1
GO:0071223,cellular response to lipoteichoic acid,1/360,10/18888,0.1,5.246666667,1.872356971,0.175091899,0.596958772,0.551360588,7099,1
GO:0071372,cellular response to follicle-stimulating hormone stimulus,1/360,10/18888,0.1,5.246666667,1.872356971,0.175091899,0.596958772,0.551360588,2623,1
GO:0072203,cell proliferation involved in metanephros development,1/360,10/18888,0.1,5.246666667,1.872356971,0.175091899,0.596958772,0.551360588,6469,1
GO:0072205,metanephric collecting duct development,1/360,10/18888,0.1,5.246666667,1.872356971,0.175091899,0.596958772,0.551360588,6469,1
GO:0090179,planar cell polarity pathway involved in neural tube closure,1/360,10/18888,0.1,5.246666667,1.872356971,0.175091899,0.596958772,0.551360588,5754,1
GO:0097104,postsynaptic membrane assembly,1/360,10/18888,0.1,5.246666667,1.872356971,0.175091899,0.596958772,0.551360588,9379,1
GO:0097113,AMPA glutamate receptor clustering,1/360,10/18888,0.1,5.246666667,1.872356971,0.175091899,0.596958772,0.551360588,85358,1
GO:0097688,glutamate receptor clustering,1/360,10/18888,0.1,5.246666667,1.872356971,0.175091899,0.596958772,0.551360588,85358,1
GO:0099159,regulation of modification of postsynaptic structure,1/360,10/18888,0.1,5.246666667,1.872356971,0.175091899,0.596958772,0.551360588,79012,1
GO:0140059,dendrite arborization,1/360,10/18888,0.1,5.246666667,1.872356971,0.175091899,0.596958772,0.551360588,1139,1
GO:0140719,constitutive heterochromatin formation,1/360,10/18888,0.1,5.246666667,1.872356971,0.175091899,0.596958772,0.551360588,7503,1
GO:1901329,regulation of odontoblast differentiation,1/360,10/18888,0.1,5.246666667,1.872356971,0.175091899,0.596958772,0.551360588,5054,1
GO:1901388,regulation of transforming growth factor beta activation,1/360,10/18888,0.1,5.246666667,1.872356971,0.175091899,0.596958772,0.551360588,8848,1
GO:1901750,leukotriene D4 biosynthetic process,1/360,10/18888,0.1,5.246666667,1.872356971,0.175091899,0.596958772,0.551360588,2687,1
GO:1902513,regulation of organelle transport along microtubule,1/360,10/18888,0.1,5.246666667,1.872356971,0.175091899,0.596958772,0.551360588,25893,1
GO:1904338,regulation of dopaminergic neuron differentiation,1/360,10/18888,0.1,5.246666667,1.872356971,0.175091899,0.596958772,0.551360588,6469,1
GO:1905918,regulation of CoA-transferase activity,1/360,10/18888,0.1,5.246666667,1.872356971,0.175091899,0.596958772,0.551360588,1139,1
GO:2000271,positive regulation of fibroblast apoptotic process,1/360,10/18888,0.1,5.246666667,1.872356971,0.175091899,0.596958772,0.551360588,56981,1
GO:2000508,regulation of dendritic cell chemotaxis,1/360,10/18888,0.1,5.246666667,1.872356971,0.175091899,0.596958772,0.551360588,3965,1
GO:2000544,regulation of endothelial cell chemotaxis to fibroblast growth factor,1/360,10/18888,0.1,5.246666667,1.872356971,0.175091899,0.596958772,0.551360588,8817,1
GO:2000563,"positive regulation of CD4-positive, alpha-beta T cell proliferation",1/360,10/18888,0.1,5.246666667,1.872356971,0.175091899,0.596958772,0.551360588,3965,1
GO:2000625,regulation of miRNA catabolic process,1/360,10/18888,0.1,5.246666667,1.872356971,0.175091899,0.596958772,0.551360588,7503,1
GO:1902105,regulation of leukocyte differentiation,9/360,328/18888,0.027439024,1.439634146,1.119586936,0.176173816,0.596958772,0.551360588,4286/9935/441478/7305/9308/7099/6469/1378/3965,9
GO:0001558,regulation of cell growth,11/360,418/18888,0.026315789,1.380701754,1.097129874,0.176637108,0.596958772,0.551360588,6696/57556/3304/552/4856/56981/978/7373/627/6280/3872,11
GO:0006023,aminoglycan biosynthetic process,3/360,76/18888,0.039473684,2.071052632,1.304123117,0.176741291,0.596958772,0.551360588,93010/1950/3340,3
GO:0031343,positive regulation of cell killing,3/360,76/18888,0.039473684,2.071052632,1.304123117,0.176741291,0.596958772,0.551360588,5819/7305/64581,3
GO:0009595,detection of biotic stimulus,2/360,40/18888,0.05,2.623333333,1.432595343,0.176827217,0.596958772,0.551360588,7099/64581,2
GO:0030513,positive regulation of BMP signaling pathway,2/360,40/18888,0.05,2.623333333,1.432595343,0.176827217,0.596958772,0.551360588,375616/23213,2
GO:0032728,positive regulation of interferon-beta production,2/360,40/18888,0.05,2.623333333,1.432595343,0.176827217,0.596958772,0.551360588,91947/7099,2
GO:0035886,vascular associated smooth muscle cell differentiation,2/360,40/18888,0.05,2.623333333,1.432595343,0.176827217,0.596958772,0.551360588,133/3815,2
GO:0051693,actin filament capping,2/360,40/18888,0.05,2.623333333,1.432595343,0.176827217,0.596958772,0.551360588,6708/6710,2
GO:0052652,cyclic purine nucleotide metabolic process,2/360,40/18888,0.05,2.623333333,1.432595343,0.176827217,0.596958772,0.551360588,2983/3000,2
GO:0070286,axonemal dynein complex assembly,2/360,40/18888,0.05,2.623333333,1.432595343,0.176827217,0.596958772,0.551360588,161582/23639,2
GO:0070884,regulation of calcineurin-NFAT signaling cascade,2/360,40/18888,0.05,2.623333333,1.432595343,0.176827217,0.596958772,0.551360588,9454/64581,2
GO:0071459,"protein localization to chromosome, centromeric region",2/360,40/18888,0.05,2.623333333,1.432595343,0.176827217,0.596958772,0.551360588,8367/8363,2
GO:0090287,regulation of cellular response to growth factor stimulus,10/360,373/18888,0.026809651,1.406613047,1.105585508,0.176840724,0.596958772,0.551360588,8817/57556/2201/8848/6424/114990/90993/375616/23213/8483,10
GO:0031960,response to corticosteroid,5/360,156/18888,0.032051282,1.681623932,1.191608312,0.177888856,0.596958772,0.551360588,2354/552/1536/133/8644,5
GO:0032368,regulation of lipid transport,5/360,156/18888,0.032051282,1.681623932,1.191608312,0.177888856,0.596958772,0.551360588,6696/8529/1950/6469/22925,5
GO:0007160,cell-matrix adhesion,7/360,241/18888,0.029045643,1.523928077,1.141022421,0.178084173,0.596958772,0.551360588,5054/3655/7059/6614/182/8174/10395,7
GO:0099504,synaptic vesicle cycle,6/360,199/18888,0.030150754,1.581909548,1.150290303,0.180706952,0.596958772,0.551360588,5413/5028/2901/5582/6571/1759,6
GO:0030832,regulation of actin filament length,5/360,157/18888,0.031847134,1.670912951,1.176668126,0.181096737,0.596958772,0.551360588,1440/4868/6708/91663/6710,5
GO:0006809,nitric oxide biosynthetic process,3/360,77/18888,0.038961039,2.044155844,1.27974433,0.181495637,0.596958772,0.551360588,9314/7099/64581,3
GO:0032729,positive regulation of type II interferon production,3/360,77/18888,0.038961039,2.044155844,1.27974433,0.181495637,0.596958772,0.551360588,7099/64581/3965,3
GO:0045921,positive regulation of exocytosis,3/360,77/18888,0.038961039,2.044155844,1.27974433,0.181495637,0.596958772,0.551360588,2268/2623/94121,3
GO:0060560,developmental growth involved in morphogenesis,7/360,243/18888,0.028806584,1.51138546,1.118378444,0.183181687,0.596958772,0.551360588,56924/6696/57556/5754/6469/627/55083,7
GO:0001941,postsynaptic membrane organization,2/360,41/18888,0.048780488,2.559349593,1.393261941,0.183692082,0.596958772,0.551360588,9379/85358,2
GO:0002478,antigen processing and presentation of exogenous peptide antigen,2/360,41/18888,0.048780488,2.559349593,1.393261941,0.183692082,0.596958772,0.551360588,2207/2209,2
GO:0009187,cyclic nucleotide metabolic process,2/360,41/18888,0.048780488,2.559349593,1.393261941,0.183692082,0.596958772,0.551360588,2983/3000,2
GO:0032814,regulation of natural killer cell activation,2/360,41/18888,0.048780488,2.559349593,1.393261941,0.183692082,0.596958772,0.551360588,2268/7305,2
GO:0035136,forelimb morphogenesis,2/360,41/18888,0.048780488,2.559349593,1.393261941,0.183692082,0.596958772,0.551360588,775/6469,2
GO:0045066,regulatory T cell differentiation,2/360,41/18888,0.048780488,2.559349593,1.393261941,0.183692082,0.596958772,0.551360588,1378/3965,2
GO:0071402,cellular response to lipoprotein particle stimulus,2/360,41/18888,0.048780488,2.559349593,1.393261941,0.183692082,0.596958772,0.551360588,7099/2207,2
GO:0099068,postsynapse assembly,2/360,41/18888,0.048780488,2.559349593,1.393261941,0.183692082,0.596958772,0.551360588,9379/85358,2
GO:0106056,regulation of calcineurin-mediated signaling,2/360,41/18888,0.048780488,2.559349593,1.393261941,0.183692082,0.596958772,0.551360588,9454/64581,2
GO:1901661,quinone metabolic process,2/360,41/18888,0.048780488,2.559349593,1.393261941,0.183692082,0.596958772,0.551360588,8529/8644,2
GO:0030198,extracellular matrix organization,9/360,332/18888,0.027108434,1.422289157,1.082069758,0.184827529,0.596958772,0.551360588,4868/83716/90993/7373/1471/25903/7177/23213/10653,9
GO:0070371,ERK1 and ERK2 cascade,9/360,332/18888,0.027108434,1.422289157,1.082069758,0.184827529,0.596958772,0.551360588,8817/57556/7099/1950/5028/56034/1139/154043/3965,9
GO:0032720,negative regulation of tumor necrosis factor production,3/360,78/18888,0.038461538,2.017948718,1.2557329,0.186284131,0.596958772,0.551360588,7099/1139/3965,3
GO:0051101,regulation of DNA binding,3/360,78/18888,0.038461538,2.017948718,1.2557329,0.186284131,0.596958772,0.551360588,2623/8864/1950,3
GO:0051145,smooth muscle cell differentiation,3/360,78/18888,0.038461538,2.017948718,1.2557329,0.186284131,0.596958772,0.551360588,6469/133/3815,3
GO:0031345,negative regulation of cell projection organization,6/360,201/18888,0.029850746,1.566169154,1.12484559,0.186401625,0.596958772,0.551360588,6696/57556/5800/29116/1942/129807,6
GO:0045936,negative regulation of phosphate metabolic process,10/360,378/18888,0.026455026,1.388007055,1.062186511,0.186999357,0.596958772,0.551360588,1843/5800/3082/978/10408/5577/91663/154043/64798/84327,10
GO:0043062,extracellular structure organization,9/360,333/18888,0.027027027,1.418018018,1.072766267,0.187020159,0.596958772,0.551360588,4868/83716/90993/7373/1471/25903/7177/23213/10653,9
GO:0006334,nucleosome assembly,4/360,118/18888,0.033898305,1.778531073,1.182505823,0.188430668,0.596958772,0.551360588,8367/8363/23569/8347,4
GO:0010563,negative regulation of phosphorus metabolic process,10/360,379/18888,0.026385224,1.384344767,1.053580124,0.189062327,0.596958772,0.551360588,1843/5800/3082/978/10408/5577/91663/154043/64798/84327,10
GO:0071692,protein localization to extracellular region,10/360,379/18888,0.026385224,1.384344767,1.053580124,0.189062327,0.596958772,0.551360588,2201/56670/4856/8864/150/338442/7099/5319/9463/94121,10
GO:0045229,external encapsulating structure organization,9/360,334/18888,0.026946108,1.413772455,1.063492675,0.189224263,0.596958772,0.551360588,4868/83716/90993/7373/1471/25903/7177/23213/10653,9
GO:0051701,biological process involved in interaction with host,6/360,202/18888,0.02970297,1.558415842,1.112227713,0.189275154,0.596958772,0.551360588,5819/3304/6614/1378/3965/25893,6
GO:0001709,cell fate determination,2/360,42/18888,0.047619048,2.498412698,1.355080096,0.19059491,0.596958772,0.551360588,9314/182,2
GO:0002714,positive regulation of B cell mediated immunity,2/360,42/18888,0.047619048,2.498412698,1.355080096,0.19059491,0.596958772,0.551360588,5819/2209,2
GO:0002891,positive regulation of immunoglobulin mediated immune response,2/360,42/18888,0.047619048,2.498412698,1.355080096,0.19059491,0.596958772,0.551360588,5819/2209,2
GO:0006958,"complement activation, classical pathway",2/360,42/18888,0.047619048,2.498412698,1.355080096,0.19059491,0.596958772,0.551360588,374383/1378,2
GO:0009409,response to cold,2/360,42/18888,0.047619048,2.498412698,1.355080096,0.19059491,0.596958772,0.551360588,9658/51316,2
GO:0042119,neutrophil activation,2/360,42/18888,0.047619048,2.498412698,1.355080096,0.19059491,0.596958772,0.551360588,7305/2207,2
GO:0043647,inositol phosphate metabolic process,2/360,42/18888,0.047619048,2.498412698,1.355080096,0.19059491,0.596958772,0.551360588,5028/4952,2
GO:0072528,pyrimidine-containing compound biosynthetic process,2/360,42/18888,0.047619048,2.498412698,1.355080096,0.19059491,0.596958772,0.551360588,4833/978,2
GO:0095500,acetylcholine receptor signaling pathway,2/360,42/18888,0.047619048,2.498412698,1.355080096,0.19059491,0.596958772,0.551360588,1132/1139,2
GO:0000050,urea cycle,1/360,11/18888,0.090909091,4.76969697,1.743230295,0.190822745,0.596958772,0.551360588,1050,1
GO:0001820,serotonin secretion,1/360,11/18888,0.090909091,4.76969697,1.743230295,0.190822745,0.596958772,0.551360588,6571,1
GO:0002158,osteoclast proliferation,1/360,11/18888,0.090909091,4.76969697,1.743230295,0.190822745,0.596958772,0.551360588,4883,1
GO:0002327,immature B cell differentiation,1/360,11/18888,0.090909091,4.76969697,1.743230295,0.190822745,0.596958772,0.551360588,3815,1
GO:0002423,natural killer cell mediated immune response to tumor cell,1/360,11/18888,0.090909091,4.76969697,1.743230295,0.190822745,0.596958772,0.551360588,5819,1
GO:0002887,negative regulation of myeloid leukocyte mediated immunity,1/360,11/18888,0.090909091,4.76969697,1.743230295,0.190822745,0.596958772,0.551360588,3965,1
GO:0002924,negative regulation of humoral immune response mediated by circulating immunoglobulin,1/360,11/18888,0.090909091,4.76969697,1.743230295,0.190822745,0.596958772,0.551360588,1378,1
GO:0006183,GTP biosynthetic process,1/360,11/18888,0.090909091,4.76969697,1.743230295,0.190822745,0.596958772,0.551360588,4833,1
GO:0006222,UMP biosynthetic process,1/360,11/18888,0.090909091,4.76969697,1.743230295,0.190822745,0.596958772,0.551360588,978,1
GO:0006751,glutathione catabolic process,1/360,11/18888,0.090909091,4.76969697,1.743230295,0.190822745,0.596958772,0.551360588,2687,1
GO:0007168,receptor guanylyl cyclase signaling pathway,1/360,11/18888,0.090909091,4.76969697,1.743230295,0.190822745,0.596958772,0.551360588,3000,1
GO:0007343,egg activation,1/360,11/18888,0.090909091,4.76969697,1.743230295,0.190822745,0.596958772,0.551360588,431705,1
